"annotation_id","annotator","answer","created_at","id","instruction_and_answer","label","label_mapping","lead_time","logits","logits_mapped","question","question_and_answer","question_number","sentiment","task","updated_at"
1134,"1","The correct answer is C. entailment.","2024-05-23T09:35:03.478022Z",1634,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

The correct answer is C. entailment.","entailment","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",19.017,"{""A"":-10000000000.0,""B"":42.291664123535156,""C"":43.95833206176758}","{""contradiction"":-10000000000.0,""neutral"":42.291664123535156,""entailment"":43.95833206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Harriet was facing North and turned to her left.\"". Hypothesis: \""Harriet is now facing West.\"". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Harriet was facing North and turned to her left."". Hypothesis: ""Harriet is now facing West."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:'}]

The correct answer is C. entailment.",34,"C","spatial-1","2024-05-23T09:35:03.478052Z"
1135,"1","C","2024-05-23T09:35:05.539353Z",1635,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

C","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.392,"{""A"":42.08333206176758,""B"":42.08333206176758,""C"":42.08333206176758}","{""entailment"":42.08333206176758,""contradiction"":42.08333206176758,""neutral"":42.08333206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""David was facing North and turned to his right.\"". Hypothesis: \""David is now facing East.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""David was facing North and turned to his right."". Hypothesis: ""David is now facing East."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

C",35,"C","spatial-1","2024-05-23T09:35:05.539384Z"
1136,"1","B","2024-05-23T09:35:07.890194Z",1636,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.741,"{""A"":41.666664123535156,""B"":41.875,""C"":42.08333206176758}","{""entailment"":41.666664123535156,""contradiction"":41.875,""neutral"":42.08333206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Jason was facing South and turned to his left.\"". Hypothesis: \""Jason is now facing East.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jason was facing South and turned to his left."". Hypothesis: ""Jason is now facing East."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

B",36,"B","spatial-1","2024-05-23T09:35:07.890232Z"
1137,"1","A. entailment","2024-05-23T09:35:10.273436Z",1637,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

A. entailment","entailment","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.64,"{""A"":42.291664123535156,""B"":42.916664123535156,""C"":42.70833206176758}","{""entailment"":42.291664123535156,""neutral"":42.916664123535156,""contradiction"":42.70833206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Betty was facing North and turned to her left.\"". Hypothesis: \""Betty is now facing West.\"". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Betty was facing North and turned to her left."". Hypothesis: ""Betty is now facing West."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:'}]

A. entailment",37,"A","spatial-1","2024-05-23T09:35:10.273467Z"
1138,"1","C","2024-05-23T09:35:13.431764Z",1638,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

C","entailment","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",2.737,"{""A"":-10000000000.0,""B"":43.125,""C"":43.75}","{""neutral"":-10000000000.0,""contradiction"":43.125,""entailment"":43.75}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Dick was facing East and turned to his right.\"". Hypothesis: \""Dick is now facing South.\"". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Dick was facing East and turned to his right."". Hypothesis: ""Dick is now facing South."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:'}]

C",38,"C","spatial-1","2024-05-23T09:35:13.431799Z"
1139,"1","B","2024-05-23T09:35:17.171589Z",1639,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

B","entailment","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",3.086,"{""A"":-10000000000.0,""B"":43.541664123535156,""C"":43.125}","{""neutral"":-10000000000.0,""contradiction"":43.541664123535156,""entailment"":43.125}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Keith was facing East and turned to his left.\"". Hypothesis: \""Keith is now facing North.\"". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Keith was facing East and turned to his left."". Hypothesis: ""Keith is now facing North."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:'}]

B",39,"B","spatial-1","2024-05-23T09:35:17.171637Z"
1140,"1","A. entailment","2024-05-23T09:35:20.022759Z",1640,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A. entailment","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.801,"{""A"":41.45833206176758,""B"":43.125,""C"":41.875}","{""entailment"":41.45833206176758,""contradiction"":43.125,""neutral"":41.875}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Fiona was facing South and turned to her back.\"". Hypothesis: \""Fiona is now facing North.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Fiona was facing South and turned to her back."". Hypothesis: ""Fiona is now facing North."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

A. entailment",40,"A","spatial-1","2024-05-23T09:35:20.022802Z"
1141,"1","C","2024-05-23T09:35:22.439261Z",1641,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

C","entailment","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.519,"{""A"":-10000000000.0,""B"":43.33333206176758,""C"":43.125}","{""neutral"":-10000000000.0,""contradiction"":43.33333206176758,""entailment"":43.125}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Donna was facing South and turned to her right.\"". Hypothesis: \""Donna is now facing West.\"". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Donna was facing South and turned to her right."". Hypothesis: ""Donna is now facing West."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:'}]

C",41,"C","spatial-1","2024-05-23T09:35:22.439307Z"
1142,"1","B","2024-05-23T09:35:25.291416Z",1642,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1.839,"{""A"":-10000000000.0,""B"":45.625,""C"":-10000000000.0}","{""contradiction"":-10000000000.0,""entailment"":45.625,""neutral"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Harry was facing East and turned to his left.\"". Hypothesis: \""Harry is now facing North.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Harry was facing East and turned to his left."". Hypothesis: ""Harry is now facing North."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

B",42,"B","spatial-1","2024-05-23T09:35:25.291463Z"
1143,"1","The correct answer is A. entailment.","2024-05-23T09:35:28.365296Z",1643,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

The correct answer is A. entailment.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",2.283,"{""A"":41.875,""B"":42.291664123535156,""C"":43.125}","{""entailment"":41.875,""contradiction"":42.291664123535156,""neutral"":43.125}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Jack was facing East and turned to his right.\"". Hypothesis: \""Jack is now facing South.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jack was facing East and turned to his right."". Hypothesis: ""Jack is now facing South."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

The correct answer is A. entailment.",43,"A","spatial-1","2024-05-23T09:35:28.365327Z"
1144,"1","A.","2024-05-23T09:35:30.825595Z",1644,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.743,"{""A"":42.08333206176758,""B"":42.08333206176758,""C"":42.5}","{""entailment"":42.08333206176758,""contradiction"":42.08333206176758,""neutral"":42.5}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""John was facing North and turned to his right.\"". Hypothesis: \""John is now facing East.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""John was facing North and turned to his right."". Hypothesis: ""John is now facing East."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

A.",44,"A","spatial-1","2024-05-23T09:35:30.825628Z"
1145,"1","C","2024-05-23T09:35:33.200201Z",1645,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

C","entailment","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.709,"{""A"":-10000000000.0,""B"":43.541664123535156,""C"":43.75}","{""neutral"":-10000000000.0,""contradiction"":43.541664123535156,""entailment"":43.75}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Roy was facing South and turned to his right.\"". Hypothesis: \""Roy is now facing West.\"". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Roy was facing South and turned to his right."". Hypothesis: ""Roy is now facing West."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:'}]

C",45,"C","spatial-1","2024-05-23T09:35:33.200233Z"
1146,"1","The correct answer is C. entailment.","2024-05-23T09:35:35.542827Z",1646,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

The correct answer is C. entailment.","entailment","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",1.665,"{""A"":-10000000000.0,""B"":-10000000000.0,""C"":43.75}","{""contradiction"":-10000000000.0,""neutral"":-10000000000.0,""entailment"":43.75}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Matt was facing East and turned to his left.\"". Hypothesis: \""Matt is now facing North.\"". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Matt was facing East and turned to his left."". Hypothesis: ""Matt is now facing North."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:'}]

The correct answer is C. entailment.",46,"C","spatial-1","2024-05-23T09:35:35.542858Z"
1147,"1","B","2024-05-23T09:35:37.999411Z",1647,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

B","entailment","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.613,"{""A"":42.08333206176758,""B"":43.125,""C"":43.541664123535156}","{""entailment"":42.08333206176758,""neutral"":43.125,""contradiction"":43.541664123535156}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Deborah was facing South and turned to her back.\"". Hypothesis: \""Deborah is now facing North.\"". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Deborah was facing South and turned to her back."". Hypothesis: ""Deborah is now facing North."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:'}]

B",47,"B","spatial-1","2024-05-23T09:35:37.999603Z"
1148,"1","The correct answer is C. entailment.","2024-05-23T09:35:40.337239Z",1648,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

The correct answer is C. entailment.","entailment","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",1.695,"{""A"":-10000000000.0,""B"":-10000000000.0,""C"":43.75}","{""contradiction"":-10000000000.0,""neutral"":-10000000000.0,""entailment"":43.75}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Alan was facing North and turned to his right.\"". Hypothesis: \""Alan is now facing East.\"". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Alan was facing North and turned to his right."". Hypothesis: ""Alan is now facing East."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:'}]

The correct answer is C. entailment.",48,"C","spatial-1","2024-05-23T09:35:40.337302Z"
1149,"1","B","2024-05-23T09:35:42.248992Z",1649,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

B","entailment","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.306,"{""A"":42.08333206176758,""B"":43.33333206176758,""C"":43.33333206176758}","{""entailment"":42.08333206176758,""neutral"":43.33333206176758,""contradiction"":43.33333206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Sue was facing West and turned to her right.\"". Hypothesis: \""Sue is now facing North.\"". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Sue was facing West and turned to her right."". Hypothesis: ""Sue is now facing North."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:'}]

B",49,"B","spatial-1","2024-05-23T09:35:42.249023Z"
1150,"1","B","2024-05-23T09:35:43.954739Z",1650,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1.109,"{""A"":-10000000000.0,""B"":46.666664123535156,""C"":-10000000000.0}","{""contradiction"":-10000000000.0,""entailment"":46.666664123535156,""neutral"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Tom was facing East and turned to his back.\"". Hypothesis: \""Tom is now facing West.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Tom was facing East and turned to his back."". Hypothesis: ""Tom is now facing West."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

B",50,"B","spatial-1","2024-05-23T09:35:43.954770Z"
1151,"1","C","2024-05-23T09:35:46.685532Z",1651,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

C","contradiction","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1.654,"{""A"":-10000000000.0,""B"":42.916664123535156,""C"":41.666664123535156}","{""contradiction"":-10000000000.0,""entailment"":42.916664123535156,""neutral"":41.666664123535156}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Illinois is located between Richmond and Manchester.\"". Hypothesis: \""Richmond is nearer to Manchester than Richmond is to Illinois.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Illinois is located between Richmond and Manchester."". Hypothesis: ""Richmond is nearer to Manchester than Richmond is to Illinois."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

C",1,"C","spatial-9","2024-05-23T09:35:46.687480Z"
1152,"1","C","2024-05-23T09:35:48.679123Z",1652,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

C","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.385,"{""A"":-10000000000.0,""B"":40.625,""C"":39.791664123535156}","{""entailment"":-10000000000.0,""contradiction"":40.625,""neutral"":39.791664123535156}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""New York is located between Hartford and Santa Barbara.\"". Hypothesis: \""Hartford is nearer to Santa Barbara than Hartford is to New York.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""New York is located between Hartford and Santa Barbara."". Hypothesis: ""Hartford is nearer to Santa Barbara than Hartford is to New York."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

C",2,"C","spatial-9","2024-05-23T09:35:48.679182Z"
1153,"1","B","2024-05-23T09:35:51.794175Z",1653,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

B","contradiction","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.591,"{""A"":-10000000000.0,""B"":42.291664123535156,""C"":-10000000000.0}","{""neutral"":-10000000000.0,""contradiction"":42.291664123535156,""entailment"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Boston is located between San Jose and Santa Barbara.\"". Hypothesis: \""San Jose is nearer to Santa Barbara than San Jose is to Boston.\"". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Boston is located between San Jose and Santa Barbara."". Hypothesis: ""San Jose is nearer to Santa Barbara than San Jose is to Boston."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:'}]

B",3,"B","spatial-9","2024-05-23T09:35:51.794222Z"
1154,"1","C","2024-05-23T09:35:54.474841Z",1654,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

C","contradiction","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1.729,"{""A"":-10000000000.0,""B"":41.666664123535156,""C"":40.625}","{""contradiction"":-10000000000.0,""entailment"":41.666664123535156,""neutral"":40.625}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Olympia is located between Hampton and Las Vegas.\"". Hypothesis: \""Hampton is nearer to Las Vegas than Hampton is to Olympia.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Olympia is located between Hampton and Las Vegas."". Hypothesis: ""Hampton is nearer to Las Vegas than Hampton is to Olympia."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

C",4,"C","spatial-9","2024-05-23T09:35:54.474873Z"
1155,"1","B","2024-05-23T09:35:56.830993Z",1655,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

B","contradiction","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.373,"{""A"":40.416664123535156,""B"":41.875,""C"":40.83333206176758}","{""entailment"":40.416664123535156,""neutral"":41.875,""contradiction"":40.83333206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Irving is located between Hartford and Manchester.\"". Hypothesis: \""Hartford is nearer to Manchester than Hartford is to Irving.\"". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Irving is located between Hartford and Manchester."". Hypothesis: ""Hartford is nearer to Manchester than Hartford is to Irving."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:'}]

B",5,"B","spatial-9","2024-05-23T09:35:56.831048Z"
1156,"1","B","2024-05-23T09:35:59.156077Z",1656,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

B","contradiction","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.338,"{""A"":-10000000000.0,""B"":41.875,""C"":41.45833206176758}","{""entailment"":-10000000000.0,""neutral"":41.875,""contradiction"":41.45833206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Washington is located between Springfield and Columbia.\"". Hypothesis: \""Springfield is nearer to Columbia than Springfield is to Washington.\"". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Washington is located between Springfield and Columbia."". Hypothesis: ""Springfield is nearer to Columbia than Springfield is to Washington."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:'}]

B",6,"B","spatial-9","2024-05-23T09:35:59.156107Z"
1157,"1","B","2024-05-23T09:36:01.925902Z",1657,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B","contradiction","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1.5,"{""A"":-10000000000.0,""B"":41.45833206176758,""C"":40.20833206176758}","{""contradiction"":-10000000000.0,""entailment"":41.45833206176758,""neutral"":40.20833206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""New York is located between Illinois and Manchester.\"". Hypothesis: \""Illinois is nearer to Manchester than Illinois is to New York.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""New York is located between Illinois and Manchester."". Hypothesis: ""Illinois is nearer to Manchester than Illinois is to New York."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

B",7,"B","spatial-9","2024-05-23T09:36:01.925965Z"
1158,"1","C","2024-05-23T09:36:03.964293Z",1658,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

C","contradiction","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",1.556,"{""A"":-10000000000.0,""B"":39.791664123535156,""C"":40.416664123535156}","{""contradiction"":-10000000000.0,""neutral"":39.791664123535156,""entailment"":40.416664123535156}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""San Jose is located between Miami and Hartford.\"". Hypothesis: \""Miami is nearer to Hartford than Miami is to San Jose.\"". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""San Jose is located between Miami and Hartford."". Hypothesis: ""Miami is nearer to Hartford than Miami is to San Jose."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? \n Answer:'}]

C",8,"C","spatial-9","2024-05-23T09:36:03.964350Z"
1159,"1","B","2024-05-23T09:36:09.677547Z",1659,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",4.694,"{""A"":-10000000000.0,""B"":41.45833206176758,""C"":40.83333206176758}","{""entailment"":-10000000000.0,""contradiction"":41.45833206176758,""neutral"":40.83333206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Detroit is located between Irving and Rochester.\"". Hypothesis: \""Irving is nearer to Rochester than Irving is to Detroit.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Detroit is located between Irving and Rochester."". Hypothesis: ""Irving is nearer to Rochester than Irving is to Detroit."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

B",9,"B","spatial-9","2024-05-23T09:36:09.677597Z"
1160,"1","The correct answer is C. contradiction.","2024-05-23T09:36:11.755269Z",1660,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

The correct answer is C. contradiction.","contradiction","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.394,"{""A"":-10000000000.0,""B"":41.041664123535156,""C"":41.666664123535156}","{""entailment"":-10000000000.0,""neutral"":41.041664123535156,""contradiction"":41.666664123535156}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Dallas is located between Columbia and Miami.\"". Hypothesis: \""Columbia is nearer to Miami than Columbia is to Dallas.\"". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Dallas is located between Columbia and Miami."". Hypothesis: ""Columbia is nearer to Miami than Columbia is to Dallas."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:'}]

The correct answer is C. contradiction.",10,"C","spatial-9","2024-05-23T09:36:11.755299Z"
